"","pert_iname","norm_cs","moa"
"3493","tetrahydrouridine",0.169071428571429,"Cytidine deaminase inhibitor"
"3494","tetramethylsilane",0.235175,"Internal standard for NMR spectroscopy"
"3495","tetramisole",-0.307233333333333,"Immunostimulant"
"3496","tetrandrine",1.8227,"Calcium channel blocker"
"3497","tetrindole",-0.135338461538462,"Monoamine oxidase inhibitor"
"3498","tetryzoline",-0.564566666666667,"Adrenergic receptor agonist"
"3499","TFMPP",0.2946,"Serotonin receptor agonist|Serotonin receptor antagonist"
"3500","TG-003",0.4152,"CLK inhibitor"
"3501","TG-02",0,"CDK inhibitor|FLT3 inhibitor|JAK inhibitor"
"3502","TG-100115",-0.119255555555556,"PI3K inhibitor"
"3503","TG-100801",-0.488325,"Src inhibitor|VEGFR inhibitor"
"3504","TG-101209",1.037,"JAK inhibitor"
"3505","TG-101348",0.926265517241379,"JAK inhibitor|FLT3 inhibitor"
"3506","TGX-115",0.732858333333333,"PI3K inhibitor"
"3507","TGX-221",0.391766666666667,"PI3K inhibitor"
"3508","TH-302",0.32682,"DNA alkylating agent"
"3509","thalidomide",0.135976470588235,"TNF inhibitor"
"3510","thapsigargin",0.11305,"ATPase inhibitor"
"3511","thenoyltrifluoroacetone",0.15441,"Chelating agent"
"3512","theobromine",-0.218344444444444,"Phosphodiesterase inhibitor"
"3513","theophylline",0.122855555555556,"Adenosine receptor antagonist"
"3514","thiamphenicol",0.50175,"Bacterial 50S ribosomal subunit inhibitor"
"3515","thiazolidinecarboxylic-acid",0.59438,"Glutathione synthase stimulant"
"3516","thiazolopyrimidine",-0.35065,"CDC inhibitor"
"3517","thiazovivin",0,"Rho associated kinase inhibitor"
"3518","thiethylperazine",0.16388,"Dopamine receptor antagonist"
"3519","thioctic-acid",-0.046675,"Aldehyde dehydrogenase activator|Protein kinase activator|Reverse transcriptase inhibitor"
"3520","thioguanine",0.245425,"Purine antagonist"
"3521","thiomersal",-0.0110428571428571,"Antibiotic"
"3522","thioperamide",0.0724666666666667,"Histamine receptor antagonist"
"3523","thioproperazine",0.0654714285714286,"Dopamine receptor antagonist"
"3524","thioridazine",0.794352941176471,"Dopamine receptor antagonist"
"3525","thiorphan",-0.2268,"Membrane integrity inhibitor"
"3526","thiostrepton",0.638157142857143,"Protein synthesis inhibitor"
"3527","thiotepa",-0.1922,"Cytochrome P450 inhibitor"
"3528","thiothixene",0.395755555555556,"Dopamine receptor antagonist"
"3529","THZ-1",1.2303,"CDK inhibitor"
"3530","tiabendazole",0.129258333333333,"Angiogenesis inhibitor"
"3531","tiagabine",0.125255555555556,"GABA receptor antagonist"
"3532","tianeptine",-0.00306666666666667,"Selective serotonin reuptake inhibitor (SSRI)"
"3533","tiapride",-0.03325,"Dopamine receptor antagonist"
"3534","tiaprofenic-acid",-0.1542,"Cyclooxygenase inhibitor"
"3535","tibolone",-0.117877777777778,"Estrogen receptor agonist|Androgen receptor agonist|Progesterone receptor agonist"
"3536","TIC-10",0,"AKT inhibitor|TRAIL modulator"
"3537","ticagrelor",-0.230075,"Purinergic receptor antagonist"
"3538","ticlopidine",-0.370325,"Purinergic receptor antagonist"
"3539","tienilic-acid",-0.23815,"Sodium channel inhibitor"
"3540","tigecycline",0,"Bacterial 30S ribosomal subunit inhibitor"
"3541","tilorone",0,"Interferon inducer"
"3542","tiludronate",-0.20006,"Bone resorption inhibitor|Osteoclast inhibitor"
"3543","timofibrate",0.47272,"Cholesterol inhibitor|Lipase clearing factor inhibitor"
"3544","timolol",0.0459375,"Adrenergic receptor antagonist"
"3545","timonacic",-0.121475,"Antioxidant"
"3546","tinidazole",-0.226183333333333,"Bacterial DNA inhibitor"
"3547","tioconazole",0.111128571428571,"Sterol demethylase inhibitor"
"3548","tioguanine",0.15685,"Purine antagonist"
"3549","tiotidine",0.103785714285714,"Histamine receptor antagonist"
"3550","tipifarnib",0.2595,"Farnesyltransferase inhibitor"
"3551","tipifarnib-P2",0.50783125,"Farnesyltransferase inhibitor"
"3552","tipiracil",-0.01554,"Thymidine phosphorylase inhibitor"
"3553","tipranavir",-0.9905,"HIV inhibitor"
"3554","tirapazamine",0.0410833333333333,"DNA inhibitor"
"3555","tirasemtiv",0.08,"Troponin activator"
"3556","tiratricol",0.8902,"Thyroid hormone stimulant"
"3557","tirofiban",-0.82252,"Platelet aggregation inhibitor|Structural glycoprotein antagonist"
"3558","tivantinib",-0.408146666666667,"Tyrosine kinase inhibitor"
"3559","tivozanib",0.549389285714286,"VEGFR inhibitor"
"3560","tizanidine",-0.32665,"Adrenergic receptor agonist"
"3561","TNP-470",0,"Cell cycle inhibitor|Methionine aminopeptidase inhibitor"
"3562","tobramycin",-0.068625,"Bacterial 30S ribosomal subunit inhibitor"
"3563","tocainide",0.200957142857143,"Sodium channel inhibitor"
"3564","todralazine",0,"Antihypertensive"
"3565","tofacitinib",-0.227490909090909,"JAK inhibitor"
"3566","tofisopam",0.2376,"Phosphodiesterase inhibitor|Cytochrome P450 inhibitor"
"3567","tolazamide",-0.0413052631578947,"ATP channel blocker"
"3568","tolazoline",-0.2298,"Adrenergic receptor antagonist"
"3569","tolbutamide",-0.00741249999999999,"ATP channel blocker"
"3570","tolcapone",0.0613571428571428,"Catechol O methyltransferase inhibitor"
"3571","tolfenamic-acid",-0.146322222222222,"Cyclooxygenase inhibitor|Leukotriene synthesis inhibitor|Prostanoid receptor antagonist|Prostanoid receptor inhibitor"
"3572","tolimidone",0.1721,"Src activator"
"3573","tolmetin",0.13282,"Cyclooxygenase inhibitor"
"3574","tolnaftate",-0.10805,"Fungal squalene epoxidase inhibitor"
"3575","tolperisone",-0.2472,"Voltage-gated sodium channel blocker"
"3576","tolterodine",0.0730833333333333,"Acetylcholine receptor antagonist"
"3577","toltrazuril",-0.203,"Antiprotozoal"
"3578","tolvaptan",0.114157142857143,"Vasopressin receptor antagonist"
"3579","tomelukast",-0.170009090909091,"Leukotriene receptor antagonist"
"3580","tonabersat",0.173383333333333,"Gap junction modulator|Nitric oxide production inhibitor"
"3581","topiramate",-0.172557142857143,"Carbonic anhydrase inhibitor|Glutamate receptor antagonist|Kainate receptor antagonist"
"3582","topiroxostat",0.5569375,"Xanthine oxidase inhibitor"
"3583","topotecan",0.4396,"Topoisomerase inhibitor"
"3584","torasemide",-0.338771428571429,"Thromboxane receptor antagonist"
"3585","torcetrapib",-0.32306,"Cholesteryl ester transfer protein inhibitor"
"3586","torcitabine",0.4723,"DNA inhibitor"
"3587","toremifene",0.578166666666667,"Selective estrogen receptor modulator (SERM)|Estrogen receptor antagonist"
"3588","torin-1",0.132686666666667,"MTOR inhibitor|PI3K inhibitor"
"3589","torin-2",0.65503,"MTOR inhibitor"
"3590","tosedostat",-0.0820846153846154,"Peptidase inhibitor"
"3591","tosufloxacin",-0.598066666666667,"Bacterial DNA inhibitor"
"3592","tozasertib",0.610413043478261,"Aurora kinase inhibitor|Bcr-Abl inhibitor|FLT3 inhibitor|JAK inhibitor"
"3593","TPCA-1",0.271395833333333,"IKK inhibitor"
"3594","tracazolate",0.535388888888889,"GABA receptor antagonist"
"3595","tramadol",-0.403728571428571,"Opioid receptor agonist|Norepinephrine reuptake inhibitor|Serotonin reuptake inhibitor"
"3596","trametinib",1.09125555555556,"MEK inhibitor"
"3597","tramiprosate",0.194871428571429,"Beta amyloid inhibitor"
"3598","trandolapril",-0.5061,"ACE inhibitor"
"3599","tranexamic-acid",0.3737,"Fibrinogen stimulant|Plasminogen activator inhibitor"
"3600","tranilast",-0.3175,"Angiogenesis inhibitor"
"3601","trans-cinnamaldehyde",-0.52225,"Aldose reductase inhibitor|TRPV agonist"
"3602","tranylcypromine",0.228392,"Monoamine oxidase inhibitor"
"3603","trap-101",-0.3662,"Opioid receptor antagonist|Nociceptin/orphanin FQ (NOP) receptor antagonist"
"3604","trapidil",-0.179822222222222,"PDGFR inhibitor"
"3605","travoprost",-0.044875,"Prostanoid receptor agonist"
"3606","trazodone",0.267209090909091,"Adrenergic receptor antagonist|Serotonin receptor antagonist|Serotonin reuptake inhibitor"
"3607","trehalose",0.08935,"Pharmacological chaperone"
"3608","trelagliptin",-0.01555,"Dipeptidyl peptidase inhibitor"
"3609","tremorine",-0.0484125,"Acetylcholine receptor agonist"
"3610","tremulacin",0.280766666666667,"Lipoxygenase inhibitor"
"3611","treprostinil",-0.17696,"Prostacyclin analog"
"3612","trequinsin",0.0789625,"Phosphodiesterase inhibitor"
"3613","tretinoin",0.000976923076923072,"Retinoid receptor agonist|Retinoid receptor ligand"
"3614","triacsin-c",-0.145875,"Adrenergic receptor antagonist"
"3615","triamcinolone",0.0565692307692308,"Glucocorticoid receptor agonist"
"3616","triamterene",0.68585,"Sodium channel inhibitor"
"3617","tribenoside",-0.477533333333333,"Anti-inflammatory|Capillary stabilizing agent"
"3618","trichlormethiazide",0,"Chloride channel blocker"
"3619","triciribine",0.1645,"AKT inhibitor"
"3620","triclabendazole",-0.209033333333333,"Tubulin inhibitor"
"3621","triclosan",-0.034475,"Enoyl-[acyl-carrier-protein] reductase [NADH] inhibitor"
"3622","trientine",-0.378366666666667,"Chelating agent"
"3623","trifluoperazine",0.185375,"Dopamine receptor antagonist"
"3624","triflupromazine",0.188614285714286,"Dopamine receptor antagonist"
"3625","trifluridine",0.217608333333333,"DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor"
"3626","triflusal",-0.3637,"Cyclooxygenase inhibitor|Platelet aggregation inhibitor|Thromboxane synthase inhibitor"
"3627","trilostane",0.337555555555556,"3beta-hydroxy-delta5-steroid dehydrogenase inhibitor"
"3628","trimebutine",0.1106,"Opioid receptor agonist"
"3629","trimetazidine",0.00815999999999999,"3-ketoacyl CoA thiolase inhibitor"
"3630","trimethadione",0.07195,"Oxazolidine antiepileptic"
"3631","trimethobenzamide",0.1485,"Histamine receptor antagonist"
"3632","trimethoprim",0.291,"Dihydrofolate reductase inhibitor"
"3633","trimetozine",-0.1541,"Sedative"
"3634","trimidox",-0.0197,"Ribonucleoside reductase inhibitor"
"3635","trimipramine",0.556528571428571,"Norepinephrine inhibitor|Tricyclic antidepressant"
"3636","trioxsalen",-0.216225,"DNA inhibitor"
"3637","tripelennamine",-0.421866666666667,"Histamine receptor antagonist"
"3638","triprolidine",0.320271428571429,"Histamine receptor antagonist"
"3639","triptolide",0.7466625,"RNA polymerase inhibitor"
"3640","triptorelin",-1.00443333333333,"Gonadotropin receptor agonist"
"3641","troglitazone",-0.1382,"PPAR receptor agonist|Insulin sensitizer"
"3642","trolox",-0.7876,"Antioxidant"
"3643","tropapride",-0.8109,"Dopamine receptor antagonist"
"3644","tropicamide",-0.1932,"Acetylcholine receptor antagonist"
"3645","tropisetron",0.321892307692308,"Serotonin receptor antagonist"
"3646","trovafloxacin",-0.63818,"Bacterial DNA inhibitor"
"3647","troxerutin",0,"Antioxidant"
"3648","troxipide",-0.018375,"Glucosamine synthetase stimulant"
"3649","tryptophan",-0.00749999999999999,"Serotonin receptor agonist"
"3650","TTNPB",0.566163636363636,"Retinoid receptor agonist"
"3651","tubacin",0.07258,"HDAC inhibitor"
"3652","tubaic-acid",-0.0244375,"Mitochondrial inhibitor|NADH-ubiquinone oxidoreductase (Complex I) inhibitor"
"3653","tubastatin-a",0.7928,"HDAC inhibitor"
"3654","tubocurarine",0.4461,"Acetylcholine receptor antagonist"
"3655","TUL-XXI039",-0.325377777777778,"Serine/threonine kinase inhibitor"
"3656","TW-37",0.211835714285714,"BCL inhibitor"
"3657","TWS-119",0.544892857142857,"GSK inhibitor"
"3658","tyrphostin",0.296011111111111,"EGFR inhibitor"
"3659","tyrphostin-1",-0.00693333333333333,"EGFR inhibitor"
"3660","TYRPHOSTIN-46",0.0762125,"Tyrosine kinase inhibitor"
"3661","tyrphostin-47",-0.463811111111111,"EGFR inhibitor"
"3662","tyrphostin-51",-0.559025,"EGFR inhibitor"
"3663","tyrphostin-A9",-0.442483333333333,"Protein tyrosine kinase inhibitor|Tyrosine kinase inhibitor"
"3664","tyrphostin-B44",-0.37389,"EGFR inhibitor"
"3665","U-0126",1.132245,"MEK inhibitor"
"3666","U-46619",-0.5088,"Thromboxane receptor agonist"
"3667","U-54494A",0.725083333333333,"Opioid receptor agonist"
"3668","U-74389F",0.2919,"Lipid peroxidase inhibitor"
"3669","U-99194",0.365455555555556,"Dopamine receptor antagonist"
"3670","UB-165",0.456833333333333,"Acetylcholine receptor agonist"
"3671","ubenimex",0.0475416666666667,"Leukotriene inhibitor"
"3672","UBP-302",-0.0533222222222222,"Glutamate receptor antagonist"
"3673","UCL-2077",-0.56866,"Slow afterhyperpolarization channel blocker"
"3674","UK-356618",-0.07563,"Metalloproteinase inhibitor"
"3675","UK-383367",0,"Procollagen C-Endopeptidase Inhibitors"
"3676","ulipristal",-0.5452,"Progesterone receptor antagonist"
"3677","umbelliferone",0.1359,"Cyclooxygenase inhibitor"
"3678","umeclidinium",-0.2191,"Acetylcholine receptor antagonist"
"3679","UNC-0321",0.504157142857143,"Histone lysine methyltransferase inhibitor"
"3680","UNC-0638",-0.167175,"HMTase inhibitor"
"3681","UNC-0642",0,"Histone lysine methyltransferase inhibitor"
"3682","UNC-0646",0.55466,"Histone lysine methyltransferase inhibitor"
"3683","UNC-1215",-0.296066666666667,"L3MBTL antagonist"
"3684","UNC-1999",0.74,"Histone lysine methyltransferase inhibitor"
"3685","UNC-2250",1.33175,"MER tyrosine kinase inhibitor"
"3686","UNC-669",0.05024375,"L3MBTL antagonist"
"3687","UPF-1069",-0.0083333333333333,"PARP inhibitor"
"3688","uracil-mustard",0,"DNA inhibitor"
"3689","urapidil",0.238175,"Adrenergic receptor antagonist"
"3690","URB-597",-0.5393,"FAAH inhibitor"
"3691","urea",-0.281775,"Hydroxy radical formation stimulant"
"3692","urethane",0.0349,"Anesthetic - local"
"3693","ursodeoxycholyltaurine",-0.520575,"Cholesterol inhibitor"
"3694","ursodiol",0.203016666666667,"Nuclear factor erythroid derived, like (NRF2) activator"
"3695","ursolic-acid",0.187378571428571,"11-beta-HSD1 inhibitor|Acetylcholinesterase inhibitor|ATPase inhibitor|Caspase inhibitor|HIV protease inhibitor|Lipid peroxidase inhibitor|NFKB inhibitor|Quorum sensing signaling modulator|STAT inhibitor|Steryl sulfatase inhibitor|Tyrosine phosphatase inhibitor"
"3696","valaciclovir",-0.0579,"DNA inhibitor"
"3697","valdecoxib",0.405704761904762,"Cyclooxygenase inhibitor"
"3698","valproic-acid",-0.213646153846154,"HDAC inhibitor|GABA receptor agonist|Voltage-gated sodium channel blocker"
"3699","valrubicin",0.496572727272727,"DNA inhibitor|Topoisomerase inhibitor"
"3700","valsartan",-0.0172714285714286,"Angiotensin receptor antagonist"
"3701","valspodar",0.5571,"P-glycoprotein inhibitor"
"3702","VAMA-37",0.422025,"DNA inhibitor"
"3703","vandetanib",0.878033333333333,"EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor"
"3704","vanoxerine",0.15843,"Dopamine receptor antagonist"
"3705","vardenafil",0.297375,"Phosphodiesterase inhibitor"
"3706","varenicline",0.00646363636363635,"Acetylcholine receptor agonist"
"3707","varespladib",-0.4915,"Secretory phospholipase inhibitor"
"3708","vatalanib",0.9835,"KIT inhibitor|PDGFR inhibitor|VEGFR inhibitor"
"3709","VE-821",-0.24571875,"ATR kinase inhibitor"
"3710","VE-822",-0.78185,"ATR kinase inhibitor"
"3711","vecuronium",0.349771428571429,"Acetylcholine receptor antagonist"
"3712","veliparib",-0.191157692307692,"PARP inhibitor"
"3713","velnacrine",0.406083333333333,"Cholinesterase inhibitor"
"3714","vemurafenib",0.0897913043478261,"RAF inhibitor"
"3715","venlafaxine",-0.1594875,"Serotonin receptor antagonist|Adrenergic receptor antagonist|Norepinephrine reuptake inhibitor"
"3716","VER-155008",1.01589166666667,"HSP inhibitor"
"3717","verapamil",-0.0402692307692308,"Calcium channel blocker"
"3718","veratridine",-0.0536666666666667,"Sodium channel activator"
"3719","vernakalant",-0.0477333333333333,"Potassium channel antagonist"
"3720","verrucarin-a",-0.554025,"Protein synthesis inhibitor"
"3721","vesamicol",-0.144471428571429,"Acetylcholinesterase inhibitor"
"3722","VGX-1027",-0.38235,"TNF inhibitor"
"3723","vicriviroc",-0.1051,"CC chemokine receptor antagonist"
"3724","vidarabine",0.149615384615385,"Antiviral"
"3725","vigabatrin",0,"GABA aminotransferase inhibitor"
"3726","vilazodone",0.1455125,"Serotonin receptor antagonist"
"3727","vildagliptin",0.0239333333333333,"Dipeptidyl peptidase inhibitor"
"3728","viloxazine",0.50215,"Serotonin receptor antagonist"
"3729","vinburnine",0.12308,"Adrenergic receptor antagonist"
"3730","vincamine",0.288776923076923,"Adrenergic receptor antagonist"
"3731","vindesine",-0.07614,"Tubulin inhibitor"
"3732","vinpocetine",0.07343125,"Phosphodiesterase inhibitor|Sodium channel blocker"
"3733","vismodegib",-0.19128,"Hedgehog pathway inhibitor|Smoothened receptor antagonist"
"3734","vitexin",0.443528571428571,"Antioxidant"
"3735","VLX-600",0,"USP14 inhibitor"
"3736","voapaxar",0.9036,"Thrombin inhibitor"
"3737","voglibose",0.110291666666667,"Glucosidase inhibitor"
"3738","volasertib",-0.31785,"PLK inhibitor"
"3739","voreloxin",0.538125,"Topoisomerase inhibitor"
"3740","voriconazole",0.5309,"Cytochrome P450 inhibitor"
"3741","vorinostat",0.50821875,"HDAC inhibitor"
"3742","vortioxetine",0.472207692307692,"Serotonin receptor agonist|Serotonin receptor antagonist"
"3743","voxtalisib",0.352808333333333,"MTOR inhibitor|PI3K inhibitor"
"3744","VP-20629",-0.2966,"Beta amyloid inhibitor"
"3745","VT-464",0.0801375,"Cytochrome P450 inhibitor"
"3746","VTP-27999",-0.3241,"Renin inhibitor"
"3747","VU-0238429",-0.64295,"Acetylcholine receptor agonist"
"3748","VU-0240551",-0.6592,"Solute carrier family member inhibitor"
"3749","VU-0365114-2",-0.60415,"M5 modulator"
"3750","VU-0366037-2",0.178366666666667,"Glutamate receptor antagonist"
"3751","VU-0400071-3",0.281422222222222,"Glutamate receptor antagonist"
"3752","VU-0400193-3",-0.129466666666667,"Glutamate receptor antagonist"
"3753","VU-0400195-3",-0.0348,"Glutamate receptor antagonist"
"3754","VU-0404997-2",0.107211111111111,"Glutamate receptor antagonist"
"3755","VU-0413807-2",-0.01386,"Calcium channel blocker"
"3756","VU-0415374-1",0.13685,"Glutamate receptor antagonist"
"3757","VU-0418946-1",0.25335,"Hypoxia inducible factor activator"
"3758","VU-0418947-2",0.0752666666666666,"HIF modulator"
"3759","VU-0420363-1",0.0288833333333333,"SARS coronavirus 3C-like protease inhibitor"
"3760","VUF-5681",0.1511,"Histamine receptor antagonist"
"3761","VX-222",0.0990555555555555,"HCV inhibitor"
"3762","VX-661",-0.70534,"CFTR channel agonist"
"3763","VX-702",-0.201071428571429,"P38 MAPK inhibitor"
"3764","VX-745",0.182341176470588,"P38 MAPK inhibitor"
"3765","VX-765",0.4681,"Caspase inhibitor"
"3766","VX-809",-0.263866666666667,"CFTR channel agonist"
"3767","W-12",0.0455,"Calmodulin inhibitor"
"3768","W-13",0.0429285714285714,"Calmodulin inhibitor"
"3769","W-5",-0.30128,"Calmodulin inhibitor"
"3770","W-7",-0.02908,"Calmodulin inhibitor|Potassium channel blocker"
"3771","W-9",0.317675,"Calmodulin inhibitor"
"3772","warfarin",-0.3559125,"Vitamin K antagonist"
"3773","WAY-161503",0.140042857142857,"Serotonin receptor agonist"
"3774","WAY-170523",0.230825,"Metalloproteinase inhibitor"
"3775","WAY-262611",1.386,"WNT agonist"
"3776","WAY-362450",-0.289766666666667,"FXR agonist"
"3777","WAY-405",0.9837,"Serotonin receptor antagonist"
"3778","WAY-629",0.316657142857143,"Serotonin receptor agonist"
"3779","westcort",0.682433333333333,"Glucocorticoid receptor agonist"
"3780","WH-4023",0.55212,"Src inhibitor"
"3781","WHI-P154",0.975366666666667,"JAK inhibitor"
"3782","wiskostatin",0.57642,"Neural Wiskott-Aldrich syndrome protein inhibitor"
