"","file","V1","Correlation","ES","NES","p","q","N","expr.string","expr.value","AUC.string","AUC.value","Average.NES","SD.NES","Average.q","SD.q","percent.q0.05","percent.q0.25"
"5396","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",72,"expr_value_added_0.06_WGV_AUC_value_added_0.05_correlation",0.76455,1.95,0.00743,0.235,"5_","expr_value_added_0.06_W",0.06,"GV_AUC_value_added_0.05_cor",0.05,2.0804,0.201311617516076,0.14784184,0.211360652273028,54,80
"5397","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",73,"expr_value_added_0.06_WGV_AUC_value_added_0.06_correlation",0.77078,1.97,0.00383,0.19,"5_","expr_value_added_0.06_W",0.06,"GV_AUC_value_added_0.06_cor",0.06,2.1704,0.152889983121117,0.06802878,0.146787680297197,76,94
"5398","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",74,"expr_value_added_0.06_WGV_AUC_value_added_0.07_correlation",0.81223,2.05,0.00375,0.09,"5_","expr_value_added_0.06_W",0.06,"GV_AUC_value_added_0.07_cor",0.07,2.2524,0.162047612050991,0.0357276,0.0790135970223364,82,96
"5399","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",75,"expr_value_added_0.06_WGV_AUC_value_added_0.08_correlation",0.87347,2.17,0,0.0209,"5_","expr_value_added_0.06_W",0.06,"GV_AUC_value_added_0.08_cor",0.08,2.3286,0.138505286129138,0.01140694,0.0420559426461168,96,98
"5400","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",76,"expr_value_added_0.06_WGV_AUC_value_added_0.09_correlation",0.84855,2.1,0,0.0429,"5_","expr_value_added_0.06_W",0.06,"GV_AUC_value_added_0.09_cor",0.09,2.3414,0.134392207014106,0.0108964,0.0426376691153707,98,98
"5401","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",77,"expr_value_added_0.06_WGV_AUC_value_added_0.1_correlation",0.9657,2.42,0,0.000992,"5_","expr_value_added_0.06_W",0.06,"GV_AUC_value_added_0.1_corr",0.1,2.3972,0.108741220616767,0.00204564,0.00534765104550491,100,100
"5402","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",78,"expr_value_added_0.07_WGV_AUC_value_added_0_correlation",0.46145,1.21,0.238,0.833,"5_","expr_value_added_0.07_W",0.07,"GV_AUC_value_added_0_correl",0,0.23692,1.03387783670243,0.92458,0.133207999085671,0,0
"5403","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",79,"expr_value_added_0.07_WGV_AUC_value_added_0.01_correlation",0.54486,1.39,0.131,0.775,"5_","expr_value_added_0.07_W",0.07,"GV_AUC_value_added_0.01_cor",0.01,0.94806,0.700449663445139,0.86902,0.1699103593195,0,2
"5404","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",80,"expr_value_added_0.07_WGV_AUC_value_added_0.02_correlation",0.64852,1.65,0.0605,0.679,"5_","expr_value_added_0.07_W",0.07,"GV_AUC_value_added_0.02_cor",0.02,1.57022,0.423774549707261,0.631602,0.328864539131174,2,22
"5405","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",81,"expr_value_added_0.07_WGV_AUC_value_added_0.03_correlation",0.47891,1.24,0.219,0.809,"5_","expr_value_added_0.07_W",0.07,"GV_AUC_value_added_0.03_cor",0.03,1.8442,0.247411827213046,0.3894494,0.326840930569522,14,40
"5406","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",82,"expr_value_added_0.07_WGV_AUC_value_added_0.04_correlation",0.62665,1.65,0.0361,0.69,"5_","expr_value_added_0.07_W",0.07,"GV_AUC_value_added_0.04_cor",0.04,2.0404,0.25257821581055,0.1738312,0.257342973819067,48,82
"5407","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",83,"expr_value_added_0.07_WGV_AUC_value_added_0.05_correlation",0.7865,2.02,0.00369,0.133,"5_","expr_value_added_0.07_W",0.07,"GV_AUC_value_added_0.05_cor",0.05,2.1574,0.191809961223316,0.07089694,0.13393310440335,68,94
"5408","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",84,"expr_value_added_0.07_WGV_AUC_value_added_0.06_correlation",0.87916,2.22,0,0.0134,"5_","expr_value_added_0.07_W",0.07,"GV_AUC_value_added_0.06_cor",0.06,2.2662,0.138547715202219,0.02726938,0.0830859678854673,88,96
"5409","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",85,"expr_value_added_0.07_WGV_AUC_value_added_0.07_correlation",0.90123,2.32,0,0.00112,"5_","expr_value_added_0.07_W",0.07,"GV_AUC_value_added_0.07_cor",0.07,2.3444,0.118634406682798,0.008183,0.0264691639035898,92,100
"5410","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",86,"expr_value_added_0.07_WGV_AUC_value_added_0.08_correlation",0.95142,2.37,0,0,"5_","expr_value_added_0.07_W",0.07,"GV_AUC_value_added_0.08_cor",0.08,2.3942,0.1185643715628,0.0039308,0.014410914916642,98,100
"5411","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",87,"expr_value_added_0.07_WGV_AUC_value_added_0.09_correlation",0.92617,2.43,0,0,"5_","expr_value_added_0.07_W",0.07,"GV_AUC_value_added_0.09_cor",0.09,2.42,0.11122692377041,0.0033502,0.0154313008815835,98,100
"5412","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",88,"expr_value_added_0.07_WGV_AUC_value_added_0.1_correlation",0.98732,2.46,0,0,"5_","expr_value_added_0.07_W",0.07,"GV_AUC_value_added_0.1_corr",0.1,2.4496,0.0946952146281394,0.0019703,0.0124367822537235,98,100
"5413","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",89,"expr_value_added_0.08_WGV_AUC_value_added_0_correlation",-0.55924,-1.38,0.144,0.9,"5_","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0_correl",0,0.02848,1.10263675147996,0.89382,0.15801171359318,0,0
"5414","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",90,"expr_value_added_0.08_WGV_AUC_value_added_0.01_correlation",0.58289,1.45,0.103,1,"5_","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.01_cor",0.01,1.1029,0.566728969164093,0.87752,0.175022125714996,0,0
"5415","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",91,"expr_value_added_0.08_WGV_AUC_value_added_0.02_correlation",0.51257,1.31,0.169,1,"5_","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.02_cor",0.02,1.6852,0.235218005697016,0.597324,0.331111183349001,8,18
"5416","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",92,"expr_value_added_0.08_WGV_AUC_value_added_0.03_correlation",0.76708,1.94,0.00789,0.22,"5_","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.03_cor",0.03,1.937,0.248294180358703,0.27223054,0.308621337420656,30,64
"5417","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",93,"expr_value_added_0.08_WGV_AUC_value_added_0.04_correlation",0.78524,1.97,0.0021,0.167,"5_","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.04_cor",0.04,2.122,0.163195137982798,0.10917,0.203646017433012,56,92
"5418","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",94,"expr_value_added_0.08_WGV_AUC_value_added_0.05_correlation",0.85248,2.15,0.00203,0.0248,"5_","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.05_cor",0.05,2.2244,0.138787166377228,0.02975622,0.0543922523381777,80,100
"5419","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",95,"expr_value_added_0.08_WGV_AUC_value_added_0.06_correlation",0.86289,2.17,0,0.00991,"5_","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.06_cor",0.06,2.31,0.135285035448591,0.01111962,0.0262928937158825,94,100
"5420","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",96,"expr_value_added_0.08_WGV_AUC_value_added_0.07_correlation",0.88367,2.21,0,0.00594,"5_","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.07_cor",0.07,2.3936,0.0949276846137229,0.0015512,0.00412189407621183,100,100
"5421","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",97,"expr_value_added_0.08_WGV_AUC_value_added_0.08_correlation",0.91797,2.34,0,0,"5_","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.08_cor",0.08,2.4212,0.0888392264895711,0.00087306,0.00338052483795046,100,100
"5422","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",98,"expr_value_added_0.08_WGV_AUC_value_added_0.09_correlation",0.9657,2.35,0,0,"5_","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.09_cor",0.09,2.4616,0.0576534332659117,1.908e-05,0.000134915973850393,100,100
"5423","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",99,"expr_value_added_0.08_WGV_AUC_value_added_0.1_correlation",0.99925,2.44,0,0,"5_","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.1_corr",0.1,2.4866,0.0550550744662996,3.734e-05,0.000185430289448348,100,100
"5424","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",100,"expr_value_added_0.09_WGV_AUC_value_added_0_correlation",-0.4674,-1.21,0.238,0.95,"5_","expr_value_added_0.09_W",0.09,"GV_AUC_value_added_0_correl",0,-0.203,0.996923942404221,0.89626,0.140864649176985,0,0
"5425","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",101,"expr_value_added_0.09_WGV_AUC_value_added_0.01_correlation",0.19954,0.509,0.972,1,"5_","expr_value_added_0.09_W",0.09,"GV_AUC_value_added_0.01_cor",0.01,0.94696,0.836346158194399,0.81812,0.195560799043287,0,0
"5426","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",102,"expr_value_added_0.09_WGV_AUC_value_added_0.02_correlation",0.67457,1.75,0.0205,0.517,"5_","expr_value_added_0.09_W",0.09,"GV_AUC_value_added_0.02_cor",0.02,1.6454,0.487175156030212,0.541414,0.316928483537771,4,22
"5427","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",103,"expr_value_added_0.09_WGV_AUC_value_added_0.03_correlation",0.81078,2.04,0,0.0717,"5_","expr_value_added_0.09_W",0.09,"GV_AUC_value_added_0.03_cor",0.03,1.9752,0.235651420188241,0.2190873,0.258958505145031,30,68
"5428","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",104,"expr_value_added_0.09_WGV_AUC_value_added_0.04_correlation",0.72014,1.82,0.0131,0.669,"5_","expr_value_added_0.09_W",0.09,"GV_AUC_value_added_0.04_cor",0.04,2.1338,0.13608055837388,0.06955254,0.118617066957502,68,92
"5429","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",105,"expr_value_added_0.09_WGV_AUC_value_added_0.05_correlation",0.72557,1.85,0.0162,0.554,"5_","expr_value_added_0.09_W",0.09,"GV_AUC_value_added_0.05_cor",0.05,2.2244,0.143429709727982,0.0350211,0.0904652278843837,84,96
"5430","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",106,"expr_value_added_0.09_WGV_AUC_value_added_0.06_correlation",0.88002,2.22,0,0.00487,"5_","expr_value_added_0.09_W",0.09,"GV_AUC_value_added_0.06_cor",0.06,2.3462,0.127996970627417,0.00512756,0.0143647727390051,96,100
"5431","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",107,"expr_value_added_0.09_WGV_AUC_value_added_0.07_correlation",0.93587,2.4,0,0,"5_","expr_value_added_0.09_W",0.09,"GV_AUC_value_added_0.07_cor",0.07,2.3964,0.103366990349325,0.00181244,0.00543001579717325,100,100
"5432","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",108,"expr_value_added_0.09_WGV_AUC_value_added_0.08_correlation",0.95444,2.38,0,0,"5_","expr_value_added_0.09_W",0.09,"GV_AUC_value_added_0.08_cor",0.08,2.4502,0.0765450380961617,0.00014634,0.000631108503559654,100,100
"5433","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",109,"expr_value_added_0.09_WGV_AUC_value_added_0.09_correlation",0.99478,2.52,0,0,"5_","expr_value_added_0.09_W",0.09,"GV_AUC_value_added_0.09_cor",0.09,2.4706,0.0653221217646574,5.92e-05,0.000418607214462436,100,100
"5434","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",110,"expr_value_added_0.09_WGV_AUC_value_added_0.1_correlation",0.98956,2.5,0,0,"5_","expr_value_added_0.09_W",0.09,"GV_AUC_value_added_0.1_corr",0.1,2.4772,0.0657465759176701,7.92e-05,0.000560028570699746,100,100
"5435","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",111,"expr_value_added_0.1_WGV_AUC_value_added_0_correlation",0.45059,1.13,0.294,1,"5_","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0_correla",0,0.28202,1.01895185222014,0.91034,0.12201599259515,0,0
"5436","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",112,"expr_value_added_0.1_WGV_AUC_value_added_0.01_correlation",0.6111,1.55,0.0837,0.965,"5_","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.01_corr",0.01,0.98108,0.703931781249477,0.89644,0.1347145371911,0,0
"5437","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",113,"expr_value_added_0.1_WGV_AUC_value_added_0.02_correlation",0.77142,1.97,0.00612,0.166,"5_","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.02_corr",0.02,1.7782,0.232788684064693,0.478494,0.3312161156547,6,34
"5438","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",114,"expr_value_added_0.1_WGV_AUC_value_added_0.03_correlation",0.82923,2.11,0.00194,0.0278,"5_","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.03_corr",0.03,2.0012,0.194439434985681,0.2075628,0.249254875964343,38,72
"5439","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",115,"expr_value_added_0.1_WGV_AUC_value_added_0.04_correlation",0.76568,1.91,0.00569,0.257,"5_","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.04_corr",0.04,2.1836,0.154057503178892,0.05783854,0.126577064505965,74,94
"5440","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",116,"expr_value_added_0.1_WGV_AUC_value_added_0.05_correlation",0.93438,2.4,0,0,"5_","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.05_corr",0.05,2.3098,0.15159680681576,0.02709606,0.132230663666681,90,98
"5441","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",117,"expr_value_added_0.1_WGV_AUC_value_added_0.06_correlation",0.97539,2.44,0,0,"5_","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.06_corr",0.06,2.3664,0.0989693830207615,0.0021414,0.00459372998149185,100,100
"5442","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",118,"expr_value_added_0.1_WGV_AUC_value_added_0.07_correlation",0.98881,2.45,0,0,"5_","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.07_corr",0.07,2.435,0.0796228354077356,0.0004602,0.0018091361000686,100,100
"5443","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",119,"expr_value_added_0.1_WGV_AUC_value_added_0.08_correlation",0.97017,2.4,0,0,"5_","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.08_corr",0.08,2.4704,0.0589347615796397,6.32e-05,0.000446891485709898,100,100
"5444","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",120,"expr_value_added_0.1_WGV_AUC_value_added_0.09_correlation",0.99702,2.52,0,0,"5_","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.09_corr",0.09,2.4762,0.0542439689114403,2.38e-05,0.000168291413922398,100,100
"5445","5_2021-10-22 16:51:36_Synthetic_Drug_Set_drugSEA_results",121,"expr_value_added_0.1_WGV_AUC_value_added_0.1_correlation",1,2.49,0,0,"5_","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.1_corre",0.1,2.485,0.05139880090716,6.54e-05,0.000335365837404407,100,100
"5446","50_2021-10-23 10:08:29_Synthetic_Drug_Set_drugSEA_results",1,"expr_value_added_0_WGV_AUC_value_added_0_correlation",-0.3279,-0.842,0.616,1,"50","expr_value_added_0_WGV_",0,"AUC_value_added_0_correlati",0,0.38638,0.971383231925128,0.90484,0.141001137641959,0,0
"5447","50_2021-10-23 10:08:29_Synthetic_Drug_Set_drugSEA_results",2,"expr_value_added_0_WGV_AUC_value_added_0.01_correlation",-0.24138,-0.634,0.885,1,"50","expr_value_added_0_WGV_",0,"AUC_value_added_0.01_correl",0.01,0.58564,0.945445511224141,0.89596,0.170179012591243,0,2
"5448","50_2021-10-23 10:08:29_Synthetic_Drug_Set_drugSEA_results",3,"expr_value_added_0_WGV_AUC_value_added_0.02_correlation",0.62867,1.64,0.0478,0.89,"50","expr_value_added_0_WGV_",0,"AUC_value_added_0.02_correl",0.02,1.17254,0.724572476621594,0.799104,0.232082818574644,2,4
"5449","50_2021-10-23 10:08:29_Synthetic_Drug_Set_drugSEA_results",4,"expr_value_added_0_WGV_AUC_value_added_0.03_correlation",0.623,1.61,0.0542,0.967,"50","expr_value_added_0_WGV_",0,"AUC_value_added_0.03_correl",0.03,1.50864,0.458955191445856,0.6805922,0.313219108125704,6,12
"5450","50_2021-10-23 10:08:29_Synthetic_Drug_Set_drugSEA_results",5,"expr_value_added_0_WGV_AUC_value_added_0.04_correlation",0.83381,2.12,0,0.0279,"50","expr_value_added_0_WGV_",0,"AUC_value_added_0.04_correl",0.04,1.6701,0.291807334397481,0.584738,0.313324731392274,2,22
"5451","50_2021-10-23 10:08:29_Synthetic_Drug_Set_drugSEA_results",6,"expr_value_added_0_WGV_AUC_value_added_0.05_correlation",0.7651,1.96,0.00198,0.0915,"50","expr_value_added_0_WGV_",0,"AUC_value_added_0.05_correl",0.05,1.8702,0.221980786077884,0.3388676,0.278292610706275,10,52
"5452","50_2021-10-23 10:08:29_Synthetic_Drug_Set_drugSEA_results",7,"expr_value_added_0_WGV_AUC_value_added_0.06_correlation",0.86457,2.24,0,0.00262,"50","expr_value_added_0_WGV_",0,"AUC_value_added_0.06_correl",0.06,1.94568,0.246386243983892,0.2508358,0.279780221486547,26,60
"5453","50_2021-10-23 10:08:29_Synthetic_Drug_Set_drugSEA_results",8,"expr_value_added_0_WGV_AUC_value_added_0.07_correlation",0.96511,2.44,0,0,"50","expr_value_added_0_WGV_",0,"AUC_value_added_0.07_correl",0.07,2.04,0.217330745779847,0.1747042,0.24726114015959,48,78
"5454","50_2021-10-23 10:08:29_Synthetic_Drug_Set_drugSEA_results",9,"expr_value_added_0_WGV_AUC_value_added_0.08_correlation",0.93512,2.41,0,0,"50","expr_value_added_0_WGV_",0,"AUC_value_added_0.08_correl",0.08,2.078,0.262235289270486,0.13289234,0.209132724517193,56,82
"5455","50_2021-10-23 10:08:29_Synthetic_Drug_Set_drugSEA_results",10,"expr_value_added_0_WGV_AUC_value_added_0.09_correlation",0.98509,2.43,0,0,"50","expr_value_added_0_WGV_",0,"AUC_value_added_0.09_correl",0.09,2.147,0.248975451621649,0.09752092,0.212816855023073,70,88
"5456","50_2021-10-23 10:08:29_Synthetic_Drug_Set_drugSEA_results",11,"expr_value_added_0_WGV_AUC_value_added_0.1_correlation",0.98509,2.5,0,0,"50","expr_value_added_0_WGV_",0,"AUC_value_added_0.1_correla",0.1,2.1896,0.199815833574166,0.07855668,0.166389682900142,78,86
"5457","50_2021-10-23 10:08:29_Synthetic_Drug_Set_drugSEA_results",12,"expr_value_added_0.01_WGV_AUC_value_added_0_correlation",0.35662,0.892,0.559,0.993,"50","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0_correl",0,0.04692,1.09773835847777,0.91214,0.154676094745485,0,2
"5458","50_2021-10-23 10:08:29_Synthetic_Drug_Set_drugSEA_results",13,"expr_value_added_0.01_WGV_AUC_value_added_0.01_correlation",-0.39722,-1.01,0.438,0.833,"50","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.01_cor",0.01,0.49852,0.93034444444309,0.91688,0.134531938397466,0,0
"5459","50_2021-10-23 10:08:29_Synthetic_Drug_Set_drugSEA_results",14,"expr_value_added_0.01_WGV_AUC_value_added_0.02_correlation",0.64825,1.63,0.0348,1,"50","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.02_cor",0.02,1.1689,0.701558418298658,0.805132,0.246630049677815,2,4
"5460","50_2021-10-23 10:08:29_Synthetic_Drug_Set_drugSEA_results",15,"expr_value_added_0.01_WGV_AUC_value_added_0.03_correlation",0.43581,1.09,0.338,0.848,"50","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.03_cor",0.03,1.4428,0.450694384890059,0.735514,0.30514083333331,0,12
"5461","50_2021-10-23 10:08:29_Synthetic_Drug_Set_drugSEA_results",16,"expr_value_added_0.01_WGV_AUC_value_added_0.04_correlation",0.73417,1.84,0.0094,0.568,"50","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.04_cor",0.04,1.7288,0.240828840906244,0.5193796,0.323827926705098,4,30
"5462","50_2021-10-23 10:08:29_Synthetic_Drug_Set_drugSEA_results",17,"expr_value_added_0.01_WGV_AUC_value_added_0.05_correlation",0.57669,1.48,0.0994,0.795,"50","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.05_cor",0.05,1.79348,0.327169383827836,0.4145302,0.344659470578052,18,36
"5463","50_2021-10-23 10:08:29_Synthetic_Drug_Set_drugSEA_results",18,"expr_value_added_0.01_WGV_AUC_value_added_0.06_correlation",0.72969,1.84,0.0139,0.588,"50","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.06_cor",0.06,1.9258,0.201606709476948,0.27089526,0.27924555255997,18,62
"5464","50_2021-10-23 10:08:29_Synthetic_Drug_Set_drugSEA_results",19,"expr_value_added_0.01_WGV_AUC_value_added_0.07_correlation",0.81733,2.07,0,0.0558,"50","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.07_cor",0.07,2.048,0.165886609908512,0.1412927,0.181140420412886,40,80
"5465","50_2021-10-23 10:08:29_Synthetic_Drug_Set_drugSEA_results",20,"expr_value_added_0.01_WGV_AUC_value_added_0.08_correlation",0.85237,2.19,0,0.00898,"50","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.08_cor",0.08,2.0766,0.229281130350262,0.13746368,0.198975394748917,56,78
"5466","50_2021-10-23 10:08:29_Synthetic_Drug_Set_drugSEA_results",21,"expr_value_added_0.01_WGV_AUC_value_added_0.09_correlation",0.84668,2.14,0,0.0231,"50","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.09_cor",0.09,2.1512,0.200322596970843,0.08226022,0.153139079087098,70,90
"5467","50_2021-10-23 10:08:29_Synthetic_Drug_Set_drugSEA_results",22,"expr_value_added_0.01_WGV_AUC_value_added_0.1_correlation",0.81299,2.08,0.00398,0.0553,"50","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.1_corr",0.1,2.1668,0.20081913885537,0.0745754,0.120839026898581,60,92
"5468","50_2021-10-23 10:08:29_Synthetic_Drug_Set_drugSEA_results",23,"expr_value_added_0.02_WGV_AUC_value_added_0_correlation",-0.63172,-1.58,0.0669,1,"50","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0_correl",0,0.17546,1.03750586347003,0.90244,0.143427029018457,0,0
"5469","50_2021-10-23 10:08:29_Synthetic_Drug_Set_drugSEA_results",24,"expr_value_added_0.02_WGV_AUC_value_added_0.01_correlation",0.32242,0.833,0.657,1,"50","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.01_cor",0.01,0.89536,0.770495514031624,0.8691,0.174830676101542,0,0
"5470","50_2021-10-23 10:08:29_Synthetic_Drug_Set_drugSEA_results",25,"expr_value_added_0.02_WGV_AUC_value_added_0.02_correlation",0.46533,1.22,0.232,1,"50","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.02_cor",0.02,1.14218,0.717678021433693,0.77666,0.235776667935691,0,2
"5471","50_2021-10-23 10:08:29_Synthetic_Drug_Set_drugSEA_results",26,"expr_value_added_0.02_WGV_AUC_value_added_0.03_correlation",0.56514,1.44,0.101,0.632,"50","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.03_cor",0.03,1.44546,0.567513668270174,0.615656,0.285577164353174,2,12
